contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,mid,monotonic_clean,butterfly_clean,is_clean,maturity_T
COST250620P01025000,2025-04-21 16:57:54+00:00,1025.0,85.05,52.6,58.7,0.0,0.0,1.0,2,0.2831797756958008,True,REGULAR,USD,55.650000000000006,True,True,False,0.25
COST250620P01035000,2025-04-17 17:06:24+00:00,1035.0,68.45,60.45,64.15,0.0,0.0,1.0,1,0.2761608029174803,True,REGULAR,USD,62.3,True,False,False,0.25
COST250620P01040000,2025-04-30 17:51:03+00:00,1040.0,66.35,62.2,68.05,0.0,0.0,7.0,96,0.2800212379455565,True,REGULAR,USD,65.125,True,True,False,0.25
COST250620P01060000,2025-04-30 17:49:46+00:00,1060.0,80.2,77.85,82.6,0.0,0.0,3.0,26,0.2826304647827148,True,REGULAR,USD,80.225,True,False,False,0.25
COST250620P01070000,2025-04-17 16:57:25+00:00,1070.0,90.75,85.0,89.15,0.0,0.0,1.0,1,0.2744823529052734,True,REGULAR,USD,87.075,True,True,False,0.25
COST250620P01080000,2025-04-30 18:07:17+00:00,1080.0,93.6,92.8,96.7,0.0,0.0,1.0,19,0.2716900224304199,True,REGULAR,USD,94.75,True,True,False,0.25
COST250620P01100000,2025-04-29 19:42:30+00:00,1100.0,114.33,109.15,113.9,0.0,0.0,1.0,1,0.2786937365722656,True,REGULAR,USD,111.525,True,True,False,0.25
COST250620P01120000,2025-04-11 14:44:38+00:00,1120.0,169.15,126.2,135.0,0.0,0.0,1.0,1,0.3211585218811034,True,REGULAR,USD,130.6,True,True,False,0.25
COST250620P01140000,2025-03-07 14:38:43+00:00,1140.0,165.5,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000004e-05,True,REGULAR,USD,165.5,True,False,False,0.25
COST250620P01160000,2025-03-07 16:13:39+00:00,1160.0,199.85,0.0,0.0,0.0,0.0,54.0,0,1.0000000000000004e-05,True,REGULAR,USD,199.85,True,False,False,0.25
COST250620P01180000,2025-02-28 17:04:49+00:00,1180.0,154.45,209.0,218.0,0.0,0.0,2.0,0,0.5837749142456053,True,REGULAR,USD,213.5,True,True,True,0.25
COST250620P01200000,2024-12-16 05:01:36+00:00,1200.0,293.05,252.15,260.2,0.0,0.0,,0,0.7955342712402342,True,REGULAR,USD,256.175,True,False,False,0.25
COST250620P01260000,2025-04-02 13:54:39+00:00,1260.0,302.22,264.5,271.75,0.0,0.0,1.0,0,0.4630485824584961,True,REGULAR,USD,268.125,True,True,True,0.25
COST250620P01280000,2025-02-28 20:50:00+00:00,1280.0,240.35,309.6,315.35,0.0,0.0,1.0,0,0.7189664334106446,True,REGULAR,USD,312.475,True,False,False,0.25
COST250620P01300000,2025-01-30 20:35:33+00:00,1300.0,319.75,247.05,256.25,0.0,0.0,,0,1.0000000000000004e-05,True,REGULAR,USD,251.65,False,True,False,0.25
COST250620P01500000,2025-04-02 13:54:39+00:00,1500.0,542.19,503.65,511.0,0.0,0.0,1.0,0,0.5908854388427736,True,REGULAR,USD,507.325,True,True,True,0.25
